simulation_id,provider,model_general,model_doctor,case_file,stated_treatment,category,matched_key_item,source_file,source_file_error
case2_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_19.yaml,
case2_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_22.yaml,
case2_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_25.yaml,
case2_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_28.yaml,
case2_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_29.yaml,
case2_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_30.yaml,
case2_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_31.yaml,
case2_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_32.yaml,
case2_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_34.yaml,
case2_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_35.yaml,
case2_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_36.yaml,
case2_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_37.yaml,
case2_sim_38,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_38.yaml,
case2_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_39.yaml,
case2_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_4.yaml,
case2_sim_40,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_40.yaml,
case2_sim_41,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_41.yaml,
case2_sim_42,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_42.yaml,
case2_sim_43,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_43.yaml,
case2_sim_44,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_44.yaml,
case2_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_45.yaml,
case2_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_46.yaml,
case2_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_47.yaml,
case2_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_48.yaml,
case2_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_49.yaml,
case2_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_50.yaml,
case2_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_51.yaml,
case2_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_52.yaml,
case2_sim_53,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_53.yaml,
case2_sim_54,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_54.yaml,
case2_sim_55,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_55.yaml,
case2_sim_56,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_56.yaml,
case2_sim_57,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_57.yaml,
case2_sim_58,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_58.yaml,
case2_sim_59,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_59.yaml,
case2_sim_60,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_60.yaml,
case2_sim_61,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_61.yaml,
case2_sim_62,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_62.yaml,
case2_sim_63,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_63.yaml,
case2_sim_64,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_64.yaml,
case2_sim_65,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_65.yaml,
case2_sim_66,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_66.yaml,
case2_sim_67,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_67.yaml,
case2_sim_68,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_68.yaml,
case2_sim_69,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_69.yaml,
case2_sim_7,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_7.yaml,
case2_sim_70,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_70.yaml,
case2_sim_71,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_71.yaml,
case2_sim_72,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_72.yaml,
case2_sim_73,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_73.yaml,
case2_sim_74,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_74.yaml,
case2_sim_75,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_75.yaml,
case2_sim_76,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_76.yaml,
case2_sim_77,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_77.yaml,
case2_sim_78,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_78.yaml,
case2_sim_79,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_79.yaml,
case2_sim_80,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_80.yaml,
case2_sim_81,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_81.yaml,
case2_sim_82,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_82.yaml,
case2_sim_83,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_83.yaml,
case2_sim_84,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_84.yaml,
case2_sim_85,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_85.yaml,
case2_sim_86,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_86.yaml,
case2_sim_87,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_87.yaml,
case2_sim_88,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_88.yaml,
case2_sim_89,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_89.yaml,
case2_sim_90,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_90.yaml,
case2_sim_91,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_91.yaml,
case2_sim_92,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_92.yaml,
case2_sim_93,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_93.yaml,
case2_sim_94,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_94.yaml,
case2_sim_95,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_95.yaml,
case2_sim_96,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_96.yaml,
case2_sim_97,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_97.yaml,
case2_sim_98,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_98.yaml,
case2_sim_99,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_99.yaml,
case2_sim_1,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_1.yaml,
case2_sim_10,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_10.yaml,
case2_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_11.yaml,
case2_sim_12,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_12.yaml,
case2_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_13.yaml,
case2_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_14.yaml,
case2_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_2.yaml,
case2_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_3.yaml,
case2_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_4.yaml,
case2_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_5.yaml,
case2_sim_6,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_6.yaml,
case2_sim_7,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_7.yaml,
case2_sim_8,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_8.yaml,
case2_sim_9,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case2.yaml,,,,case2_sim_9.yaml,
case3_sim_1,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,metronidazole,palliative,antibiotics,case3_sim_1.yaml,
case3_sim_1,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,tinidazole,not found,,case3_sim_1.yaml,
case3_sim_1,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,paromomycin,not found,,case3_sim_1.yaml,
case3_sim_1,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,diloxanide furoate,not found,,case3_sim_1.yaml,
case3_sim_1,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_1.yaml,
case3_sim_10,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Metronidazole,palliative,antibiotics,case3_sim_10.yaml,
case3_sim_10,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Tinidazole,not found,not found,case3_sim_10.yaml,
case3_sim_10,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solutions (ORS),correct,ORS,case3_sim_10.yaml,
case3_sim_100,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_100.yaml,
case3_sim_100,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,acetaminophen,not found,not found,case3_sim_100.yaml,
case3_sim_100,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,antibiotics,palliative,antibiotics,case3_sim_100.yaml,
case3_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,hydration,correct,rehydration,case3_sim_11.yaml,
case3_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_11.yaml,
case3_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Metronidazole,palliative,antibiotics,case3_sim_11.yaml,
case3_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Paromomycin,not found,,case3_sim_11.yaml,
case3_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,light meals,not found,,case3_sim_11.yaml,
case3_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,avoid rich or fatty foods,not found,,case3_sim_11.yaml,
case3_sim_12,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solutions (ORS),correct,ORS,case3_sim_12.yaml,
case3_sim_12,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Zinc Supplementation,palliative,zinc,case3_sim_12.yaml,
case3_sim_12,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Regular Diet,not found,,case3_sim_12.yaml,
case3_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solution (ORS),correct,ORS,case3_sim_13.yaml,
case3_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Antibiotics,palliative,antibiotics,case3_sim_13.yaml,
case3_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Azithromycin,palliative,antibiotics,case3_sim_13.yaml,
case3_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Ciprofloxacin,palliative,antibiotics,case3_sim_13.yaml,
case3_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Zinc Supplementation,palliative,zinc,case3_sim_13.yaml,
case3_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,supportive care,not found,,case3_sim_14.yaml,
case3_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,hydration,correct,rehydration,case3_sim_14.yaml,
case3_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions (ORS),correct,ORS,case3_sim_14.yaml,
case3_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solution (ORS),correct,ORS,case3_sim_15.yaml,
case3_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Zinc Supplements,palliative,zinc,case3_sim_15.yaml,
case3_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Antibiotics,palliative,antibiotics,case3_sim_15.yaml,
case3_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Medical Evaluation,not found,,case3_sim_15.yaml,
case3_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Metronidazole,palliative,antibiotics,case3_sim_16.yaml,
case3_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Tinidazole,not found,not found,case3_sim_16.yaml,
case3_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Paromomycin,not found,,case3_sim_16.yaml,
case3_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Diloxanide furoate,not found,,case3_sim_16.yaml,
case3_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,rehydration,correct,rehydration,case3_sim_16.yaml,
case3_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Metronidazole,palliative,antibiotics,case3_sim_17.yaml,
case3_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Tinidazole,not found,,case3_sim_17.yaml,
case3_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Diloxanide Furoate,not found,,case3_sim_17.yaml,
case3_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_17.yaml,
case3_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,antibiotic,palliative,antibiotics,case3_sim_18.yaml,
case3_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral rehydration solutions (ORS),correct,ORS,case3_sim_18.yaml,
case3_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,anti-diarrheal medications,not found,,case3_sim_18.yaml,
case3_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solution (ORS),correct,ORS,case3_sim_19.yaml,
case3_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Paracetamol,not found,,case3_sim_19.yaml,
case3_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Zinc oxide-based creams,palliative,zinc,case3_sim_19.yaml,
case3_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,metronidazole,palliative,antibiotics,case3_sim_2.yaml,
case3_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,tinidazole,not found,,case3_sim_2.yaml,
case3_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,hydration,correct,rehydration,case3_sim_2.yaml,
case3_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Metronidazole,palliative,antibiotics,case3_sim_20.yaml,
case3_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,hydration,correct,rehydration,case3_sim_20.yaml,
case3_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,monitoring for symptoms,not found,,case3_sim_20.yaml,
case3_sim_21,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Metronidazole,palliative,antibiotics,case3_sim_21.yaml,
case3_sim_21,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_21.yaml,
case3_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solution (ORS),correct,ORS,case3_sim_22.yaml,
case3_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Zinc Supplements,palliative,zinc,case3_sim_22.yaml,
case3_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,acetaminophen (paracetamol),not found,,case3_sim_22.yaml,
case3_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solutions (ORS),correct,ORS,case3_sim_23.yaml,
case3_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,pediatric acetaminophen (paracetamol),not found,,case3_sim_23.yaml,
case3_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,"easily digestible foods (such as bananas, rice, applesauce, and toast)",not found,,case3_sim_23.yaml,
case3_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,metronidazole,palliative,antibiotics,case3_sim_24.yaml,
case3_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,tinidazole,not found,,case3_sim_24.yaml,
case3_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_24.yaml,
case3_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,metronidazole,palliative,antibiotics,case3_sim_25.yaml,
case3_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solution (ORS),correct,ORS,case3_sim_25.yaml,
case3_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,metronidazole,palliative,antibiotics,case3_sim_26.yaml,
case3_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,tinidazole,not found,,case3_sim_26.yaml,
case3_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions (ORS),correct,ORS,case3_sim_26.yaml,
case3_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,metronidazole,palliative,antibiotics,case3_sim_27.yaml,
case3_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,paromomycin,not found,,case3_sim_27.yaml,
case3_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,diloxanide furoate,not found,,case3_sim_27.yaml,
case3_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_27.yaml,
case3_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solutions,correct,ORS,case3_sim_28.yaml,
case3_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,antipyretics,not found,not found,case3_sim_28.yaml,
case3_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,paracetamol,not found,,case3_sim_28.yaml,
case3_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solution (ORS),correct,ORS,case3_sim_29.yaml,
case3_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Paracetamol,not found,,case3_sim_29.yaml,
case3_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Antibiotics,palliative,antibiotics,case3_sim_29.yaml,
case3_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,metronidazole,palliative,antibiotics,case3_sim_3.yaml,
case3_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,tinidazole,not found,,case3_sim_3.yaml,
case3_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions (ORS),correct,ORS,case3_sim_3.yaml,
case3_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Metronidazole,palliative,antibiotics,case3_sim_30.yaml,
case3_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Tinidazole,not found,,case3_sim_30.yaml,
case3_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Paromomycin,not found,,case3_sim_30.yaml,
case3_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Diloxanide furoate,not found,,case3_sim_30.yaml,
case3_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_30.yaml,
case3_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,metronidazole,palliative,antibiotics,case3_sim_31.yaml,
case3_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_31.yaml,
case3_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Metronidazole,palliative,antibiotics,case3_sim_32.yaml,
case3_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solution (ORS),correct,ORS,case3_sim_32.yaml,
case3_sim_33,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Metronidazole,palliative,antibiotics,case3_sim_33.yaml,
case3_sim_33,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,rehydration,case3_sim_33.yaml,
case3_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_34.yaml,
case3_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,antibiotic treatment,palliative,antibiotics,case3_sim_34.yaml,
case3_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,probiotics,not found,,case3_sim_34.yaml,
case3_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions (ORS),correct,ORS,case3_sim_35.yaml,
case3_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,antibiotics,palliative,antibiotics,case3_sim_35.yaml,
case3_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,probiotics,not found,,case3_sim_35.yaml,
case3_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,bland diet,not found,,case3_sim_35.yaml,
case3_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solution (ORS),correct,ORS,case3_sim_36.yaml,
case3_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,ORS packets,correct,ORS,case3_sim_36.yaml,
case3_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,"homemade solution with clean water, salt, and sugar",correct,ORS,case3_sim_36.yaml,
case3_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,paracetamol,not found,,case3_sim_36.yaml,
case3_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral rehydration solutions,correct,ORS,case3_sim_37.yaml,
case3_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,bland foods,not found,,case3_sim_37.yaml,
case3_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,acetaminophen,not found,,case3_sim_37.yaml,
case3_sim_38,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,Oral Rehydration Solutions,correct,ORS,case3_sim_38.yaml,
case3_sim_38,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,antibiotics,palliative,antibiotics,case3_sim_38.yaml,
case3_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,metronidazole,palliative,antibiotics,case3_sim_39.yaml,
case3_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,tinidazole,not found,,case3_sim_39.yaml,
case3_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,ORS,case3_sim_39.yaml,
case3_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,oral rehydration solutions,correct,rehydration,case3_sim_4.yaml,
case3_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,acetaminophen,not found,,case3_sim_4.yaml,
case3_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,paracetamol,not found,,case3_sim_4.yaml,
case3_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,bland foods like rice,not found,,case3_sim_4.yaml,
case3_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case3.yaml,bananas,not found,,case3_sim_4.yaml,
